coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.931,32.937,37.295,72.936,16.463,35.536,12.492,29.676,130.155,4.879,130.799,7.234,11.975,27.768,1,Agtron 45
9.822,32.759,36.558,72.631,15.891,34.939,12.069,29.315,130.062,4.781,130.675,7.089,11.588,27.45,1,Agtron 45
9.75,32.744,36.951,73.08,16.005,34.952,12.099,29.139,130.123,4.861,130.731,7.156,11.601,27.272,1,Agtron 45
9.49,32.254,35.674,71.986,15.229,34.001,11.499,28.354,130.022,4.77,130.561,6.921,11.045,26.555,1,Agtron 45
9.701,32.633,37.284,73.482,15.803,34.512,11.839,28.585,130.162,4.904,130.675,7.077,11.376,26.76,1,Agtron 45
9.595,32.471,35.9,71.979,15.468,34.31,11.692,28.649,130.056,4.789,130.564,6.889,11.232,26.836,1,Agtron 45
9.785,31.55,35.477,69.205,17.351,36.578,13.584,31.111,129.967,4.456,130.582,7.071,13.009,29.156,1,Agtron 45
9.672,31.481,33.814,67.441,16.72,36.081,13.16,30.769,129.845,4.327,130.449,6.909,12.602,28.829,1,Agtron 45
9.498,31.055,34.174,68.284,16.455,35.522,12.846,30.127,129.873,4.387,130.446,6.903,12.313,28.243,1,Agtron 45
10.046,32.811,37.096,73.087,17.166,36.796,13.195,30.743,130.169,4.912,131.175,7.912,12.517,28.68,1,Agtron 55
10.191,32.674,39.803,75.062,18.746,38.583,14.42,32.314,130.352,5.055,131.457,8.213,13.681,30.143,1,Agtron 55
10.292,32.273,35.368,69.141,18.39,38.307,14.559,32.623,130.011,4.521,130.976,7.788,13.824,30.486,1,Agtron 55
10.176,32.282,34.71,68.5,17.638,37.395,13.873,31.763,129.978,4.476,130.748,7.504,13.216,29.716,1,Agtron 55
10.076,32.0,34.555,68.615,17.641,37.535,13.916,31.905,129.945,4.467,130.833,7.635,13.229,29.818,1,Agtron 55
10.011,32.046,34.987,69.318,17.44,37.149,13.675,31.491,129.976,4.507,130.822,7.559,13.025,29.459,1,Agtron 55
10.056,31.915,34.884,68.932,17.962,37.87,14.206,32.239,129.966,4.475,130.912,7.695,13.494,30.125,1,Agtron 55
9.883,32.508,37.726,73.386,17.81,37.717,13.717,31.555,130.236,4.98,131.276,8.035,13.006,29.42,1,Agtron 55
9.687,32.138,36.885,73.217,17.206,36.868,13.235,30.806,130.19,4.956,131.197,7.959,12.534,28.735,1,Agtron 55
9.769,32.525,36.925,73.124,16.821,36.379,12.83,30.299,130.198,4.971,131.042,7.712,12.197,28.298,1,Agtron 55
9.689,32.324,36.993,73.487,17.072,36.706,13.081,30.586,130.203,4.994,131.183,7.951,12.392,28.531,1,Agtron 55
