coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.311,30.861,36.342,71.947,18.523,38.936,14.67,32.396,130.021,4.597,131.982,9.123,13.7,29.793,1,Agtron 65
9.326,30.886,36.615,72.296,18.447,38.792,14.567,32.2,130.035,4.604,131.993,9.147,13.607,29.618,1,Agtron 65
9.451,30.969,37.794,73.372,19.026,39.212,14.967,32.473,130.156,4.759,132.093,9.222,13.979,29.874,1,Agtron 65
9.167,30.459,37.015,72.725,18.662,38.914,14.737,32.305,130.066,4.634,132.052,9.178,13.761,29.714,1,Agtron 65
9.207,30.538,36.687,72.215,18.808,39.314,14.896,32.689,130.056,4.631,132.056,9.23,13.901,30.058,1,Agtron 65
9.225,30.687,36.296,72.057,18.242,38.608,14.376,31.995,130.039,4.627,131.925,9.056,13.431,29.44,1,Agtron 65
9.123,30.596,35.792,71.651,18.13,38.475,14.329,31.989,130.008,4.591,131.874,9.011,13.386,29.427,1,Agtron 65
9.247,30.723,36.302,72.155,18.243,38.504,14.398,31.962,130.028,4.61,131.927,9.073,13.447,29.402,1,Agtron 65
8.988,30.458,34.565,70.323,17.561,37.864,13.899,31.47,129.938,4.538,131.729,8.814,12.983,28.952,1,Agtron 65
9.109,30.576,35.323,71.083,17.823,38.163,14.081,31.683,129.974,4.562,131.812,8.932,13.154,29.154,1,Agtron 65
9.081,30.428,34.52,69.873,17.8,38.243,14.221,31.995,129.856,4.379,131.796,8.932,13.275,29.433,1,Agtron 65
9.156,30.615,34.938,70.513,17.392,37.18,13.849,31.083,129.847,4.343,131.724,8.747,12.941,28.6,1,Agtron 65
9.166,30.354,35.185,70.301,18.235,38.586,14.6,32.318,129.879,4.382,131.903,9.016,13.62,29.726,1,Agtron 65
9.183,30.313,36.241,71.239,18.465,38.39,14.762,32.137,129.921,4.398,131.991,9.051,13.773,29.556,1,Agtron 65
9.22,30.572,35.236,70.509,18.196,38.671,14.533,32.336,129.903,4.421,131.891,9.033,13.561,29.748,1,Agtron 65
9.209,30.752,35.189,70.69,17.496,37.294,13.912,31.126,129.873,4.38,131.759,8.787,12.996,28.64,1,Agtron 65
9.07,30.341,34.666,70.095,17.795,38.156,14.204,31.873,129.867,4.392,131.814,8.935,13.257,29.322,1,Agtron 65
9.209,30.73,35.219,70.56,17.638,37.514,14.055,31.355,129.861,4.361,131.789,8.82,13.127,28.851,1,Agtron 65
9.117,30.597,34.941,70.479,17.687,37.921,14.08,31.665,129.883,4.421,131.775,8.884,13.147,29.134,1,Agtron 65
9.092,30.378,35.243,70.577,17.762,37.735,14.134,31.502,129.896,4.409,131.789,8.833,13.203,28.989,1,Agtron 65
9.126,30.428,34.861,70.212,17.871,38.24,14.278,31.984,129.862,4.373,131.825,8.961,13.325,29.421,1,Agtron 65
9.538,31.009,36.02,71.031,18.003,37.709,14.318,31.49,129.913,4.375,131.849,8.907,13.385,28.974,1,Agtron 65
9.526,30.963,34.938,69.865,18.084,38.459,14.502,32.298,129.827,4.272,131.84,8.992,13.548,29.715,1,Agtron 65
9.474,31.071,34.817,69.846,17.483,37.26,13.956,31.238,129.822,4.271,131.694,8.717,13.053,28.75,1,Agtron 65
9.152,30.699,33.657,68.764,19.239,42.067,15.453,35.07,129.93,4.565,132.143,9.805,14.373,32.219,1,Agtron 75
8.843,29.941,33.433,68.745,18.947,41.57,15.201,34.6,129.907,4.566,132.119,9.772,14.138,31.771,1,Agtron 75
9.011,30.441,32.873,67.844,18.903,41.665,15.204,34.741,129.888,4.532,132.047,9.674,14.143,31.91,1,Agtron 75
9.151,30.672,33.509,68.535,18.94,41.544,15.161,34.531,129.942,4.6,132.041,9.634,14.11,31.735,1,Agtron 75
9.305,30.914,34.115,69.218,19.143,41.64,15.288,34.585,129.988,4.66,132.09,9.683,14.23,31.788,1,Agtron 75
9.254,30.853,33.783,68.708,19.26,42.081,15.392,34.936,129.992,4.673,132.094,9.719,14.328,32.113,1,Agtron 75
9.03,30.422,33.906,69.123,19.093,41.571,15.256,34.532,129.982,4.659,132.085,9.651,14.201,31.741,1,Agtron 75
