11.461,8.28,20.92,10.274,24.166,15.017,32.162,Agtron 35
11.48,8.278,20.859,10.286,23.91,15.059,31.726,Agtron 35
11.131,8.117,20.921,10.01,23.724,14.494,31.193,Agtron 35
11.285,8.237,20.986,10.124,23.893,14.742,31.503,Agtron 35
13.553,8.771,20.746,12.17,26.361,18.088,36.209,Agtron 45
14.239,9.324,21.485,12.827,27.209,18.888,37.232,Agtron 45
14.646,9.553,21.612,13.174,27.54,19.475,37.877,Agtron 45
14.756,9.574,21.598,13.285,27.597,19.617,37.89,Agtron 45
14.448,8.711,20.82,13.021,27.679,19.428,38.37,Agtron 55
15.36,9.192,21.243,13.859,28.726,20.652,39.887,Agtron 55
15.742,9.422,21.433,14.2,28.914,21.172,40.217,Agtron 55
15.575,9.219,21.239,14.053,28.891,20.982,40.258,Agtron 55
14.803,8.337,20.622,13.566,29.132,19.689,39.973,Agtron 65
14.841,8.258,20.429,13.602,28.995,19.78,39.842,Agtron 65
15.162,8.493,20.68,13.943,29.338,20.091,40.101,Agtron 65
