13.137,8.197,20.446,12.278,28.436,16.7,36.861,174.913,Agtron 75
12.524,7.976,20.228,11.709,27.341,15.858,35.17,174.913,Agtron 75
13.046,8.197,20.438,12.193,28.147,16.56,36.496,174.913,Agtron 75
12.501,8.143,20.541,11.664,27.099,15.803,34.724,174.913,Agtron 75
12.862,8.002,20.197,11.989,27.87,16.421,36.402,174.913,Agtron 75
7.002,5.999,17.117,6.535,18.07,8.303,22.117,159.763,Agtron 25
6.952,5.897,16.896,6.46,17.914,8.318,22.187,159.763,Agtron 25
7.049,5.425,15.782,6.541,17.906,8.665,22.792,159.763,Agtron 25
7.606,6.106,17.122,7.093,19.004,9.189,23.681,159.763,Agtron 25
7.613,6.255,17.457,7.178,19.249,8.987,23.737,161.189,Agtron 25
7.495,6.317,17.956,7.07,19.386,8.778,23.541,161.189,Agtron 25
7.809,7.487,20.699,7.383,20.283,8.775,23.504,161.189,Agtron 25
7.955,7.69,20.792,7.502,20.208,8.952,23.526,161.189,Agtron 25
10.819,8.704,21.27,9.991,23.117,13.245,29.018,155.401,Agtron 35
10.392,7.304,18.284,9.544,22.012,13.235,28.977,155.401,Agtron 35
10.537,7.938,19.546,9.704,22.246,13.163,28.542,156.377,Agtron 35
9.973,8.365,21.233,9.276,22.329,11.949,27.255,156.377,Agtron 35
9.6,8.179,21.285,8.971,22.154,11.37,26.587,156.377,Agtron 35
9.72,8.437,21.789,9.074,22.297,11.465,26.637,156.377,Agtron 35
9.65,8.107,21.035,8.98,22.002,11.545,26.737,156.377,Agtron 35
10.883,8.055,21.011,10.128,24.312,13.451,30.286,153.709,Agtron 45
10.928,7.986,20.583,10.13,24.067,13.619,30.347,153.709,Agtron 45
10.941,7.907,20.433,10.148,24.113,13.658,30.496,153.709,Agtron 45
10.932,7.687,19.898,10.105,24.012,13.799,30.808,158.493,Agtron 45
10.746,7.471,19.486,9.938,23.711,13.591,30.561,158.493,Agtron 45
10.797,7.481,19.511,9.967,23.84,13.693,30.817,158.493,Agtron 45
10.786,7.38,19.418,9.95,23.926,13.732,31.044,158.493,Agtron 45
11.972,7.142,19.104,11.06,26.142,15.607,34.554,165.63,Agtron 55
12.051,7.205,19.127,11.145,26.199,15.681,34.615,165.63,Agtron 55
11.768,6.977,18.834,10.859,25.773,15.384,34.203,165.63,Agtron 55
