coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
10.014,32.105,34.279,68.361,20.782,43.484,16.906,36.914,130.031,4.718,132.196,9.796,15.746,34.028,1,Agtron 75
10.015,32.191,34.027,67.941,20.826,43.825,16.92,37.079,130.04,4.732,132.214,9.85,15.758,34.171,1,Agtron 75
9.677,31.514,34.11,68.306,20.684,43.378,16.813,36.765,130.029,4.718,132.2,9.775,15.659,33.887,1,Agtron 75
9.911,32.063,33.383,67.492,20.481,43.287,16.714,36.823,129.984,4.684,132.096,9.735,15.561,33.941,1,Agtron 75
9.823,31.765,33.975,67.927,20.658,43.386,16.81,36.754,130.009,4.697,132.192,9.784,15.653,33.864,1,Agtron 75
9.757,31.684,33.777,67.701,20.787,43.568,16.981,37.054,129.989,4.665,132.196,9.797,15.806,34.143,1,Agtron 75
9.909,31.997,34.147,68.436,20.52,43.2,16.669,36.638,130.028,4.731,132.144,9.732,15.525,33.776,1,Agtron 75
9.35,30.761,33.517,67.707,20.402,43.328,16.655,36.763,129.927,4.582,132.233,9.86,15.491,33.848,1,Agtron 75
9.762,31.452,34.346,68.444,21.282,44.104,17.496,37.804,129.966,4.596,132.303,9.899,16.283,34.85,1,Agtron 75
9.604,31.225,33.737,67.744,21.101,44.075,17.315,37.627,129.973,4.64,132.265,9.913,16.106,34.679,1,Agtron 75
13.375,40.288,21.225,45.791,10.896,26.797,9.303,25.291,128.774,2.756,128.512,2.573,9.234,23.844,0,Agtron 25
15.327,43.439,21.055,45.229,10.894,27.213,9.271,25.633,128.787,2.757,128.382,2.508,9.226,24.184,0,Agtron 25
